1189202	236.3359928
1189184	265.2900219
1189184	207.4489594
1189163	201.4627457
1189105	189.5253658
1189105	186.470747
1189016	178.5180569
1188985	197.4697113
1188925	180.4842949
1188925	240.3542995
1188925	174.5321751
1188920	181.4835072
1188899	189.491272
1188888	191.488266
1188876	187.4976158
1188876	211.4033699
1188868	211.432457
1188868	189.4929409
1188868	196.4757442
1188868	178.5218716
1188849	180.4821491
1188849	167.5200462
1188827	188.4651184
1188772	205.4481506
1188756	187.536478
1188731	187.4668598
1188731	172.5366116
1188731	171.5404987
1188726	196.4757442
1188726	176.5260696
1188699	179.5196533
1188699	200.432539
1188699	192.4550533
1188699	194.4842339
1188699	186.4714622
1188659	184.5061779
1188603	198.4686852
1188591	174.5328903
1188591	180.5160046
1188591	187.4668598
1188591	190.4842854
1188552	169.5153713
1188546	258.3105564
1188546	215.4226303
1188546	207.4160576
1188533	192.4836636
1188502	523.5972404
1188462	175.5330563
1188444	204.4539452
1188423	193.4800148
1188423	193.4809685
1188423	188.4958744
1188400	176.5267849
1188400	192.5168037
1188376	191.4792061
1188335	166.5232182
1188335	187.5059605
1188335	178.524971
1188305	189.4600391
1188305	185.4741573
1188305	176.525116
1188305	189.4614697
1188239	207.4439526
1188239	190.5224323
1188239	182.5108528
1188239	194.4503784
1188239	204.4744492
1188230	184.4756603
1188230	198.4684467
1188230	188.4644032
1188230	190.4888153
1188230	186.5022182
1188204	193.4840679
1188204	183.4764481
1188204	241.3561344
1188179	190.5100346
1188149	191.4844513
1188129	193.4497356
1188079	184.4747066
1188079	185.5053902
1188046	193.4826374
1188021	190.4895306
1187983	190.489769
1187963	190.4873848
1187963	197.4701881
1187963	194.4797039
1187949	188.495636
1187911	190.4902458
1187911	178.5228252
1187911	178.4908772
1187895	186.532259
1187894	195.4758167
1187887	170.5338955
1187887	178.5247326
1187887	196.4437962
1187871	210.436821
1187836	175.5309105
1187827	187.4952316
1187827	196.4762211
1187824	183.5174561
1187817	179.4879436
1187788	166.5146351
1187776	180.5164814
1187776	167.5541401
1187736	172.5080013
1187730	193.4819221
1187730	179.5191765
1187730	167.5722599
1187715	182.4810505
1187712	187.4988079
1187712	179.5496941
1187712	194.4532394
1187712	180.5143356
1187712	169.5146561
1187700	209.4364166
1187700	182.5094223
1187684	186.4700317
1187664	189.4612312
1187664	256.313324
1187664	237.3645306
1187658	266.2889957
1187652	303.1933308
1187652	205.4409981
1187618	196.4747906
1187618	193.4812069
1187618	178.5228252
1187618	209.4371319
1187594	191.4496422
1187582	179.5210838
1187542	202.4273872
1187532	194.4806576
1187523	182.5110912
1187523	193.4502125
1187523	177.4935722
1187439	199.4643211
1187439	196.4366436
1187439	179.4881821
1187419	189.4960403
1187419	182.517767
1187349	187.5
1187349	189.4915104
1187335	184.50737
1187335	278.2552242
1187335	380.9812069
1187311	283.2424641
1187311	199.4669437
1187300	189.4948483
1187293	203.453064
1187233	167.5524712
1187233	166.5229797
1187205	189.4931793
1187186	184.5071316
1187186	189.4948483
1187186	170.542717
1187163	198.4684467
1187163	195.4748631
1187148	195.4772472
1187104	185.4701042
1187104	168.5199738
1187010	534.6031189
1187001	178.486824
1187001	193.4854984
1187001	194.4482327
1187001	192.4743652
1186973	179.48699
1186973	199.4671822
1186973	181.2200546
1186964	178.4930229
1186956	184.5047474
1186956	192.453146
1186956	186.4671707
1186925	174.5283604
1186925	188.4953976
1186906	180.4869175
1186829	182.5113297
1186829	174.5302677
1186829	193.4511662
1186829	175.5318642
1186818	188.5261536
1186805	177.4914265
1186770	228.3599377
1186770	381.6556931
1186761	282.2437286
1186746	275.261879
1186746	183.5007668
1186746	192.4846172
1186746	185.542345
1186712	179.4888973
1186712	182.4812889
1186657	194.5056915
1186657	178.4908772
1186657	190.4902458
1186657	184.4747066
1186656	182.5108528
1186622	204.4415474
1186622	202.4564743
1186622	192.4853325
1186622	176.5275002
1186589	176.5289307
1186575	183.5420132
1186575	181.4849377
1186575	187.4969006
1186569	184.4747066
1186568	175.5313873
1186559	192.4831867
1186527	175.5299568
1186503	331.12216
1186503	390.9561634
1186503	290.2231216
1186495	178.5218716
1186495	180.5214882
1186491	179.4857979
1186476	174.5314598
1186476	173.5253334
1186476	164.5586491
1186430	200.4330158
1186430	179.5179844
1186380	190.4592514
1186343	189.4922256
1186343	179.4886589
1186343	188.4891987
1186343	183.5377216
1186331	180.4828644
1186331	183.4762096
1186331	180.4838181
1186308	190.4599667
1186308	180.5145741
1186281	177.4938107
1186281	206.4156532
1186273	179.5186996
1186229	179.4877052
1186162	199.4681358
1186162	214.4210339
1186140	254.288435
1186140	422.8606224
1186140	295.2091694
1186140	194.4782734
1186138	179.4867516
1186049	191.5194988
1186049	179.520607
1186049	171.5397835
1186049	190.4568672
1185996	181.5481186
1185996	175.498724
1185996	172.5699902
1185989	192.4521923
1185989	190.4895306
1185989	174.5245457
1185989	180.5491447
1185989	181.4799309
1185989	184.5359802
1185989	185.4724884
1185957	186.5012646
1185957	167.5827503
1185957	177.523613
1185917	175.5363941
1185917	197.4720955
1185873	173.5377312
1185865	188.4646416
1185856	170.5729961
1185807	182.4815273
1185754	193.4828758
1185747	192.5160885
1185686	176.4965057
1185655	185.5049133
1185592	178.5237789
1185592	181.5092564
1185582	245.316267
1185563	196.5088844
1185563	215.3892517
1185563	341.0918713
1185560	275.2666473
1185539	606.3771248
1185539	197.4411011
1185506	186.5019798
1185506	181.4837456
1185506	182.5108528
1185473	185.5015755
1185473	183.5095882
1185464	188.4970665
1185455	178.4892082
1185449	182.5125217
1185449	174.5352745
1185431	184.4768524
1185409	188.462019
1185390	226.3946533
1185390	384.9713802
1185386	292.2124863
1185386	281.2478542
1185380	184.510231
1185380	173.5339165
1185380	173.5365391
1185380	194.478035
1185357	186.5010262
1185302	180.5489063
1185273	185.4708195
1185273	183.5103035
1185271	180.5193424
1185245	173.5055447
1185237	179.4879436
1185237	174.5328903
1185237	204.4870853
1185237	181.4846992
1185237	196.4430809
1185237	418.8716412
1185237	296.2100506
1185179	280.2832127
1185142	185.5049133
1185131	181.5152168
1185127	186.4728928
1185124	189.4931793
1185124	185.503006
1185117	190.4945374
1185096	178.5187721
1185096	178.5230637
1185096	176.5270233
1185096	197.5052357
1185023	181.5178394
1185011	176.4967442
1185011	182.4820042
1185011	264.292717
1184956	412.8851891
1184956	305.1836491
1184956	198.4767914
1184942	182.4817657
1184942	185.5025291
1184942	190.4888153
1184937	191.5228367
1184935	179.4891357
1184935	186.5317822
1184935	183.478117
1184903	184.5078468
1184889	181.5159321
1184889	185.5096817
1184881	199.4650364
1184881	186.5005493
1184874	179.5196533
1184860	203.4316063
1184860	177.5257587
1184860	184.4744682
1184818	191.4815903
1184818	175.5304337
1184818	298.2027531
1184813	312.1666908
1184813	251.3313293
1184813	335.1070881
1184813	199.4657516
1184757	177.5605679
1184698	177.4940491
1184673	187.4978542
1184673	196.4757442
1184636	201.4501095
1184604	192.4533844
1184604	193.4831142
1184596	195.4779625
1184566	178.491354
1184554	173.5055447
1184522	206.4480782
1184514	187.5004768
1184514	180.5212498
1184503	176.4998436
1184448	310.1689816
1184448	379.9824715
1184448	298.2046604
1184448	214.427948
1184448	186.4790916
1184448	172.5380421
1184431	188.5261536
1184419	190.4606819
1184406	187.463522
1184381	182.4800968
1184381	178.5349846
1184366	188.4627342
1184359	198.4677315
1184349	179.5184612
1184349	181.481123
1184337	181.4813614
1184331	187.507391
1184331	188.4949207
1184290	176.5317917
1184290	183.4793091
1184274	255.3157806
1184274	415.8883095
1184260	270.2696323
1184260	301.1965752
1184225	545.5086231
1184221	178.491354
1184194	194.4441795
1184145	180.5176735
1184107	177.5274277
1184107	188.4646416
1184102	169.5475578
1184082	177.5250435
1184082	185.5080128
1184077	175.5316257
1184077	181.5123558
1184077	173.5365391
1184077	180.5183887
1184077	185.5034828
1184077	180.5179119
1184029	232.3491573
1184000	379.9836636
1183991	331.1080933
1183953	425.7085323
1183953	312.1671677
1183953	351.05896
1183953	334.1050148
1183939	184.6005917
1183933	190.4911995
1183912	184.4761372
1183886	187.4988079
1183886	195.4758167
1183886	188.4973049
1183886	191.4901733
1183886	201.4932632
1183886	196.4461803
1183886	252.3584366
1183886	208.4436417
1183848	187.4995232
1183848	179.513216
1183848	189.4617081
1183848	196.4752674
1183832	208.4410191
1183812	311.1567497
1183812	220.4098701
1183804	214.4260406
1183804	187.4666214
1183800	183.5091114
1183800	362.0331287
1183800	214.4269943
1183800	185.4734421
1183800	189.4922256
1183800	199.4664669
1183792	195.476532
1183792	188.4653568
1183791	182.482481
1183791	183.5072041
1183748	175.5299568
1183748	203.4544945
1183748	186.4697933
1183744	191.4892197
1183744	212.4319077
1183744	266.2885189
1183744	190.4587746
1183744	219.3827629
1183744	188.492775
1183744	198.4689236
1183739	186.5026951
1183731	179.5194149
1183731	218.3847427
1183720	224.4002819
1183702	199.4650364
1183702	205.4204941
1183702	200.4349232
1183662	200.4647255
1183647	197.4403858
1183647	247.3387718
1183621	269.2787647
1183603	265.2904987
1183599	242.3522472
1183599	187.4980927
1183587	195.5075264
1183524	211.4348412
1183524	281.2788486
1183524	172.5096703
1183524	185.5065823
1183524	206.4173222
1183524	228.358984
1183524	245.3742027
1183524	232.3782444
1183524	308.1758022
1183524	238.3630276
1183524	227.3905277
1183524	209.4490528
1183472	283.2713127
1183472	203.4568787
1183472	253.3211708
1183472	235.3739738
1183440	208.4424496
1183440	190.4892921
1183440	176.5286922
1183426	184.4768524
1183426	341.0553932
1183426	228.4212112
1183426	269.2492008
1183426	255.3198338
1183426	342.069149
1183426	314.1584396
1183400	352.0708084
1183397	332.1127892
1183397	294.2154408
1183321	217.4196243
1183321	281.24547
1183310	232.3486805
1183277	205.4512501
1183277	297.2049713
1183270	195.4796314
1183259	239.3584251
1183259	830.7766914
1183227	255.3179264
1183153	240.3826714
1183108	235.363245
1183108	184.5071316
1183108	179.5186996
1183108	200.4692554
1183044	201.4591694
1183039	183.5098267
1183024	180.4828644
1183024	173.5348701
1183018	180.519104
1183018	200.4349232
1183010	197.4720955
1182979	195.476532
1182954	186.4719391
1182954	198.4407902
1182916	187.4978542
1182916	185.4741573
1182904	193.4788227
1182904	181.4837456
1182904	170.5422401
1182904	171.544075
1182904	382.982254
1182904	215.4188156
1182902	194.4801807
1182891	192.4843788
1182880	195.4760551
1182880	183.5091114
1182880	180.4857254
1182879	185.4689121
1182840	195.4767704
1182840	180.508852
1182818	175.5325794
1182818	167.5214767
1182805	178.4896851
1182775	267.2858238
1182775	200.4652023
1182775	198.4670162
1182735	213.4296894
1182710	171.5099812
1182710	194.4801807
1182710	236.3369465
1182710	185.5034828
1182710	187.4997616
1182708	177.4940491
1182708	195.4474449
1182686	175.5325794
1182686	344.045639
1182686	249.3340969
1182675	189.524889
1182675	189.4550323
1182590	260.3032589
1182556	184.5057011
1182540	190.4911995
1182518	178.5230637
1182518	182.5106144
1182463	175.5301952
1182453	298.2020378
1182417	272.2713947
1182417	193.4819221
1182395	193.4826374
1182395	250.3311634
1182395	186.5010262
1182341	196.4747906
1182341	178.5233021
1182325	179.5186996
1182325	172.5075245
1182289	270.2457905
1182270	276.2925625
1182270	210.403204
1182212	182.5108528
1182138	169.5477962
1182122	257.3125362
1182093	182.5110912
1182093	179.4879436
1182093	195.515871
1182093	191.4892197
1182093	198.4684467
1182031	260.3034973
1182031	356.0497761
1182031	193.4847832
1182022	178.5531044
1182008	279.2539597
1181942	196.4745522
1181918	181.4851761
1181918	200.4318237
1181918	316.1561489
1181892	281.2490463
1181872	198.497057
1181830	184.4749451
1181805	200.4637718
1181805	196.4473724
1181758	190.4911995
1181747	188.5282993
1181732	194.4460869
1181732	249.301672
1181718	198.4994411
1181706	209.4399929
1181706	202.4595737
1181685	176.4957905
1181685	287.2309685
1181685	298.2041836
1181666	205.4448128
1181666	173.5401154
1181666	304.2018414
1181656	214.3962383
1181620	213.4289742
1181620	251.3256073
1181609	217.3857689
1181609	206.4476013
1181578	191.488266
1181550	184.5040321
1181495	539.5569801
1181492	188.4980202
1181492	364.0267849
1181492	213.4282589
1181488	202.4588585
1181488	184.4770908
1181488	192.4538612
1181488	180.5181503
1181467	255.3207874
1181443	189.4617081
1181425	174.5083332
1181422	178.4880161
1181422	199.4655132
1181422	186.5017414
1181412	185.4681969
1181408	190.4892921
1181408	172.5466251
1181408	189.5215511
1181408	182.5139523
1181408	190.4945374
1181405	182.5435162
1181334	210.4055882
1181334	368.0148125
1181334	191.4875507
1181334	198.4715462
1181331	188.4629726
1181331	193.482399
1181331	216.4359093
1181288	230.3841114
1181288	182.4808121
1181270	182.5416088
1181259	191.4920807
1181259	181.5161705
1181247	167.5183773
1181247	179.4865131
1181239	197.4730492
1181205	168.5185432
1181205	192.5158501
1181205	172.5335121
1181171	187.5002384
1181168	180.4833412
1181151	170.5412865
1181151	173.5358238
1181151	193.4833527
1181109	178.4908772
1181109	183.5100651
1181088	174.4999886
1181087	224.3995667
1181087	198.4722614
1181087	171.5128422
1181049	197.4422932
1181049	189.4946098
1181049	190.4902458
1181032	272.2682953
1181016	313.151598
1180953	185.5380535
1180947	180.4847717
1180937	195.476532
1180908	183.4690571
1180883	186.4695549
1180850	187.5004768
1180832	188.5044575
1180829	188.4665489
1180783	182.5425625
1180783	178.4865856
1180758	170.5439091
1180711	188.4953976
1180705	188.4663105
1180705	184.472084
1180676	198.4388828
1180660	185.4727268
1180660	187.4992847
1180660	184.5171452
1180660	295.2101231
1180660	186.5007877
1180660	185.5049133
1180639	177.520752
1180639	209.4113827
1180639	188.4949207
1180594	169.5156097
